case_id,activity,timestamp,team,status,priority
C0210,Quality Review,2026-05-18 06:42:13.599120,Quality,Completed,Medium
C0210,Decision,2026-05-18 12:51:16.861713,Quality,Completed,Medium
C0210,Customer Notification,2026-05-18 16:18:01.498577,Customer Service,Completed,Medium
C0210,Case Closed,2026-05-18 20:35:16.891177,Customer Service,Completed,Medium
C0211,Claim Received,2026-04-18 17:00:00.000000,Customer Service,Completed,High
C0211,Initial Review,2026-04-18 21:27:49.107480,Customer Service,Completed,High
C0211,Technical Assessment,2026-04-19 03:43:40.493360,Technical,Completed,High
C0211,Quality Review,2026-04-20 07:57:40.876202,Quality,Completed,High
C0211,Decision,2026-04-20 10:12:05.541442,Quality,Completed,High
C0211,Customer Notification,2026-04-20 12:40:53.664864,Customer Service,Completed,High
C0211,Case Closed,2026-04-20 14:40:38.014007,Customer Service,Completed,High
C0212,Claim Received,2026-05-22 18:00:00.000000,Customer Service,Completed,High
C0212,Initial Review,2026-05-22 19:40:09.732821,Customer Service,Completed,High
C0212,Technical Assessment,2026-05-23 06:52:13.717298,Technical,Completed,High
C0212,Quality Review,2026-05-24 10:09:26.492055,Quality,Completed,High
C0212,Technical Assessment,2026-05-24 21:18:49.676664,Technical,Completed,High
C0212,Quality Review,2026-05-25 10:19:40.090437,Quality,Completed,High
C0212,Decision,2026-05-25 14:59:05.332512,Quality,Completed,High
C0212,Customer Notification,2026-05-25 17:36:38.428727,Customer Service,Completed,High
C0212,Case Closed,2026-05-25 20:44:30.839031,Customer Service,Completed,High
C0213,Claim Received,2026-05-17 12:00:00.000000,Customer Service,Completed,High
C0213,Initial Review,2026-05-17 16:18:35.672183,Customer Service,Completed,High
C0213,Request Additional Information,2026-05-18 02:16:39.719189,Customer Service,Completed,High
C0213,Initial Review,2026-05-18 04:36:04.251704,Customer Service,Completed,High
C0213,Technical Assessment,2026-05-18 08:26:06.556204,Technical,Completed,High
C0213,Quality Review,2026-05-19 09:07:02.541356,Quality,Completed,High
C0213,Decision,2026-05-19 13:59:51.526235,Quality,Completed,High
C0213,Customer Notification,2026-05-19 14:56:47.489834,Customer Service,Completed,High
C0213,Case Closed,2026-05-19 16:33:45.102842,Customer Service,Completed,High
C0214,Claim Received,2026-06-07 18:00:00.000000,Customer Service,Completed,Medium
C0214,Initial Review,2026-06-07 22:41:50.864643,Customer Service,Completed,Medium
C0214,Technical Assessment,2026-06-08 13:05:28.466531,Technical,Completed,Medium
C0214,Quality Review,2026-06-09 06:47:36.715361,Quality,Completed,Medium
C0214,Decision,2026-06-09 13:35:11.265215,Quality,Completed,Medium
C0214,Customer Notification,2026-06-09 16:34:47.795756,Customer Service,Completed,Medium
C0214,Case Closed,2026-06-09 19:31:03.779432,Customer Service,Completed,Medium
C0215,Claim Received,2026-05-22 08:00:00.000000,Customer Service,Completed,Medium
C0215,Initial Review,2026-05-22 09:03:53.374278,Customer Service,Completed,Medium
C0215,Technical Assessment,2026-05-22 21:45:09.683737,Technical,Completed,Medium
C0215,Quality Review,2026-05-24 06:38:07.886914,Quality,Completed,Medium
C0215,Technical Assessment,2026-05-24 23:23:46.800319,Technical,Completed,Medium
C0215,Quality Review,2026-05-26 02:56:22.238431,Quality,Completed,Medium
C0215,Technical Assessment,2026-05-26 14:35:31.641321,Technical,Completed,Medium
C0215,Quality Review,2026-05-27 21:13:10.720100,Quality,Completed,Medium
C0215,Decision,2026-05-28 00:59:04.958891,Quality,Completed,Medium
C0215,Customer Notification,2026-05-28 04:01:57.674489,Customer Service,Completed,Medium
C0215,Case Closed,2026-05-28 05:54:05.986862,Customer Service,Completed,Medium
C0216,Claim Received,2026-05-23 12:00:00.000000,Customer Service,Completed,Medium
C0216,Initial Review,2026-05-23 13:39:01.197542,Customer Service,Completed,Medium
C0216,Technical Assessment,2026-05-23 21:13:14.011408,Technical,Completed,Medium
C0216,Quality Review,2026-05-25 02:15:11.166610,Quality,Completed,Medium
C0216,Decision,2026-05-25 05:10:31.159695,Quality,Completed,Medium
C0216,Customer Notification,2026-05-25 06:19:40.398460,Customer Service,Completed,Medium
C0216,Case Closed,2026-05-25 10:24:21.354630,Customer Service,Completed,Medium
C0217,Claim Received,2026-04-02 09:00:00.000000,Customer Service,Completed,Medium
C0217,Initial Review,2026-04-02 13:55:12.566074,Customer Service,Completed,Medium
C0217,Technical Assessment,2026-04-02 20:59:58.651652,Technical,Completed,Medium
C0217,Quality Review,2026-04-03 10:38:09.098583,Quality,Completed,Medium
C0217,Decision,2026-04-03 15:07:53.213448,Quality,Completed,Medium
C0217,Customer Notification,2026-04-03 16:24:26.225431,Customer Service,Completed,Medium
C0217,Case Closed,2026-04-03 18:28:26.594014,Customer Service,Completed,Medium
C0218,Claim Received,2026-06-08 16:00:00.000000,Customer Service,Completed,Medium
C0218,Initial Review,2026-06-08 19:22:27.429397,Customer Service,Completed,Medium
C0218,Technical Assessment,2026-06-09 09:54:14.970736,Technical,Completed,Medium
C0218,Quality Review,2026-06-10 00:39:26.947337,Quality,Completed,Medium
C0218,Decision,2026-06-10 04:05:58.461468,Quality,Completed,Medium
C0218,Customer Notification,2026-06-10 07:51:19.420299,Customer Service,Completed,Medium
C0218,Case Closed,2026-06-10 09:03:17.210771,Customer Service,Completed,Medium
C0219,Claim Received,2026-01-30 14:00:00.000000,Customer Service,Completed,High
C0219,Initial Review,2026-01-30 15:49:34.904016,Customer Service,Completed,High
C0219,Technical Assessment,2026-01-30 19:18:11.039038,Technical,Completed,High
C0219,Quality Review,2026-01-31 19:41:47.606595,Quality,Completed,High
C0219,Decision,2026-01-31 23:44:18.557642,Quality,Completed,High
C0219,Customer Notification,2026-02-01 01:14:59.747139,Customer Service,Completed,High
C0219,Case Closed,2026-02-01 03:19:52.250842,Customer Service,Completed,High
C0220,Claim Received,2026-05-18 16:00:00.000000,Customer Service,Completed,Critical
C0220,Initial Review,2026-05-18 16:31:05.975276,Customer Service,Completed,Critical
C0220,Technical Assessment,2026-05-18 23:12:38.420455,Technical,Completed,Critical
C0220,Quality Review,2026-05-19 15:35:24.297422,Quality,Completed,Critical
C0220,Decision,2026-05-19 16:54:06.706961,Quality,Completed,Critical
C0220,Customer Notification,2026-05-19 18:27:21.518439,Customer Service,Completed,Critical
C0220,Case Closed,2026-05-19 20:53:38.379103,Customer Service,Completed,Critical
C0221,Claim Received,2026-02-09 08:00:00.000000,Customer Service,Completed,High
C0221,Initial Review,2026-02-09 10:38:12.843388,Customer Service,Completed,High
C0221,Technical Assessment,2026-02-09 14:49:01.685993,Technical,Completed,High
C0221,Quality Review,2026-02-10 15:39:57.812069,Quality,Completed,High
C0221,Technical Assessment,2026-02-11 01:18:20.291774,Technical,Completed,High
C0221,Quality Review,2026-02-11 15:52:18.038699,Quality,Completed,High
C0221,Decision,2026-02-11 20:29:48.193032,Quality,Completed,High
C0221,Customer Notification,2026-02-11 21:20:14.130998,Customer Service,Completed,High
C0221,Case Closed,2026-02-12 00:16:35.745927,Customer Service,Completed,High
C0222,Claim Received,2026-05-30 08:00:00.000000,Customer Service,Completed,High
C0222,Initial Review,2026-05-30 11:36:12.701252,Customer Service,Completed,High
C0222,Technical Assessment,2026-05-31 01:11:51.586539,Technical,Completed,High
C0222,Quality Review,2026-06-01 01:54:21.554505,Quality,Completed,High
C0222,Decision,2026-06-01 03:55:16.364731,Quality,Completed,High
C0222,Customer Notification,2026-06-01 05:46:17.886662,Customer Service,Completed,High
C0222,Case Closed,2026-06-01 09:12:52.300237,Customer Service,Completed,High
C0223,Claim Received,2026-04-11 16:00:00.000000,Customer Service,Completed,Low
C0223,Initial Review,2026-04-11 18:58:11.534937,Customer Service,Completed,Low
C0223,Technical Assessment,2026-04-12 04:46:37.992252,Technical,Completed,Low
C0223,Quality Review,2026-04-13 22:58:47.076242,Quality,Completed,Low
C0223,Decision,2026-04-14 06:02:41.696818,Quality,Completed,Low
C0223,Customer Notification,2026-04-14 07:17:06.203511,Customer Service,Completed,Low
C0223,Case Closed,2026-04-14 13:25:47.230042,Customer Service,Completed,Low
C0224,Claim Received,2026-05-21 09:00:00.000000,Customer Service,Completed,Medium
C0224,Initial Review,2026-05-21 11:31:24.440742,Customer Service,Completed,Medium
C0224,Technical Assessment,2026-05-22 04:10:23.178091,Technical,Completed,Medium
C0224,Quality Review,2026-05-23 02:04:36.526548,Quality,Completed,Medium
C0224,Decision,2026-05-23 07:09:07.664750,Quality,Completed,Medium
C0224,Customer Notification,2026-05-23 08:48:52.174819,Customer Service,Completed,Medium
C0224,Case Closed,2026-05-23 10:47:10.046695,Customer Service,Completed,Medium
C0225,Claim Received,2026-05-21 15:00:00.000000,Customer Service,Completed,High
C0225,Initial Review,2026-05-21 18:22:43.313000,Customer Service,Completed,High
C0225,Request Additional Information,2026-05-22 23:19:23.639628,Customer Service,Completed,High
C0225,Initial Review,2026-05-23 00:54:46.452959,Customer Service,Completed,High
C0225,Technical Assessment,2026-05-23 14:46:12.541983,Technical,Completed,High
C0225,Quality Review,2026-05-24 13:15:32.491490,Quality,Completed,High
C0225,Decision,2026-05-24 16:13:39.661336,Quality,Completed,High
C0225,Customer Notification,2026-05-24 17:29:31.488973,Customer Service,Completed,High
C0225,Case Closed,2026-05-24 19:36:19.672499,Customer Service,Completed,High
C0226,Claim Received,2026-05-26 13:00:00.000000,Customer Service,Completed,Medium
C0226,Initial Review,2026-05-26 18:02:18.595764,Customer Service,Completed,Medium
C0226,Request Additional Information,2026-05-27 12:06:34.276377,Customer Service,Completed,Medium
C0226,Initial Review,2026-05-27 17:02:16.158394,Customer Service,Completed,Medium
C0226,Technical Assessment,2026-05-28 06:00:34.421029,Technical,Completed,Medium
C0226,Quality Review,2026-05-29 02:38:14.011407,Quality,Completed,Medium
C0226,Decision,2026-05-29 06:37:35.771133,Quality,Completed,Medium
C0226,Customer Notification,2026-05-29 08:57:45.637248,Customer Service,Completed,Medium
C0226,Case Closed,2026-05-29 12:23:51.122132,Customer Service,Completed,Medium
C0227,Claim Received,2026-03-13 10:00:00.000000,Customer Service,Completed,Low
C0227,Initial Review,2026-03-13 16:32:52.016041,Customer Service,Completed,Low
C0227,Technical Assessment,2026-03-14 09:40:16.794480,Technical,Completed,Low
C0227,Quality Review,2026-03-15 21:01:16.256551,Quality,Completed,Low
C0227,Decision,2026-03-16 05:32:17.558665,Quality,Completed,Low
C0227,Customer Notification,2026-03-16 09:39:49.404167,Customer Service,Completed,Low
C0227,Case Closed,2026-03-16 15:28:44.129673,Customer Service,Completed,Low
C0228,Claim Received,2026-05-19 15:00:00.000000,Customer Service,Completed,Medium
C0228,Initial Review,2026-05-19 19:16:10.346507,Customer Service,Completed,Medium
C0228,Technical Assessment,2026-05-20 04:45:52.263138,Technical,Completed,Medium
C0228,Quality Review,2026-05-21 06:54:53.768351,Quality,Completed,Medium
C0228,Decision,2026-05-21 09:43:05.603555,Quality,Completed,Medium
C0228,Customer Notification,2026-05-21 10:59:23.587017,Customer Service,Completed,Medium
C0228,Case Closed,2026-05-21 12:02:34.237316,Customer Service,Completed,Medium
C0229,Claim Received,2026-06-25 10:00:00.000000,Customer Service,Completed,Critical
C0229,Initial Review,2026-06-25 12:23:34.854641,Customer Service,Completed,Critical
C0229,Technical Assessment,2026-06-25 15:30:27.259572,Technical,Completed,Critical
C0229,Quality Review,2026-06-26 04:17:50.361000,Quality,Completed,Critical
C0229,Technical Assessment,2026-06-26 07:19:14.577137,Technical,Completed,Critical
C0229,Quality Review,2026-06-28 11:07:51.690609,Quality,Completed,Critical
C0229,Technical Assessment,2026-06-28 18:27:40.794530,Technical,Completed,Critical
C0229,Quality Review,2026-06-29 03:38:01.021902,Quality,Completed,Critical
C0229,Decision,2026-06-29 06:38:21.746382,Quality,Completed,Critical
C0229,Customer Notification,2026-06-29 08:19:35.632851,Customer Service,Completed,Critical
C0229,Case Closed,2026-06-29 11:07:16.750347,Customer Service,Completed,Critical
C0230,Claim Received,2026-01-27 16:00:00.000000,Customer Service,Completed,Medium
C0230,Initial Review,2026-01-27 20:10:04.205672,Customer Service,Completed,Medium
C0230,Technical Assessment,2026-01-28 10:33:16.454908,Technical,Completed,Medium
C0230,Quality Review,2026-01-29 12:14:18.292026,Quality,Completed,Medium
C0230,Decision,2026-01-29 16:30:34.291994,Quality,Completed,Medium
C0230,Customer Notification,2026-01-29 20:12:15.139463,Customer Service,Completed,Medium
C0230,Case Closed,2026-01-29 22:27:43.694847,Customer Service,Completed,Medium
C0231,Claim Received,2026-03-30 15:00:00.000000,Customer Service,Completed,Medium
C0231,Initial Review,2026-03-30 19:57:47.834162,Customer Service,Completed,Medium
C0231,Technical Assessment,2026-03-31 00:03:20.357565,Technical,Completed,Medium
C0231,Quality Review,2026-03-31 22:36:47.605310,Quality,Completed,Medium
C0231,Decision,2026-04-01 03:42:01.696810,Quality,Completed,Medium
C0231,Customer Notification,2026-04-01 05:09:04.293214,Customer Service,Completed,Medium
C0231,Case Closed,2026-04-01 09:09:40.658190,Customer Service,Completed,Medium
C0232,Claim Received,2026-03-26 09:00:00.000000,Customer Service,Completed,Medium
C0232,Initial Review,2026-03-26 12:24:27.299689,Customer Service,Completed,Medium
C0232,Request Additional Information,2026-03-27 07:59:34.531745,Customer Service,Completed,Medium
C0232,Initial Review,2026-03-27 23:29:36.241550,Customer Service,Completed,Medium
C0232,Technical Assessment,2026-03-28 04:05:50.715849,Technical,Completed,Medium
C0232,Quality Review,2026-03-28 19:57:52.273577,Quality,Completed,Medium
C0232,Decision,2026-03-28 22:11:58.796266,Quality,Completed,Medium
C0232,Customer Notification,2026-03-28 23:22:02.645911,Customer Service,Completed,Medium
C0232,Case Closed,2026-03-29 01:16:03.321623,Customer Service,Completed,Medium
C0233,Claim Received,2026-01-05 18:00:00.000000,Customer Service,Completed,Medium
C0233,Initial Review,2026-01-05 23:06:23.459582,Customer Service,Completed,Medium
C0233,Technical Assessment,2026-01-06 06:08:19.767844,Technical,Completed,Medium
C0233,Quality Review,2026-01-07 05:27:09.890349,Quality,Completed,Medium
C0233,Decision,2026-01-07 08:46:08.148749,Quality,Completed,Medium
C0233,Customer Notification,2026-01-07 10:11:49.439829,Customer Service,Completed,Medium
C0233,Case Closed,2026-01-07 15:02:04.261857,Customer Service,Completed,Medium
C0234,Claim Received,2026-06-25 13:00:00.000000,Customer Service,Completed,Medium
C0234,Initial Review,2026-06-25 18:36:42.335007,Customer Service,Completed,Medium
C0234,Technical Assessment,2026-06-25 23:34:32.017018,Technical,Completed,Medium
C0234,Quality Review,2026-06-27 21:05:41.678058,Quality,Completed,Medium
C0234,Decision,2026-06-28 02:13:52.243067,Quality,Completed,Medium
C0234,Customer Notification,2026-06-28 05:17:03.415644,Customer Service,Completed,Medium
C0234,Case Closed,2026-06-28 09:18:42.613966,Customer Service,Completed,Medium
C0235,Claim Received,2026-05-17 16:00:00.000000,Customer Service,Completed,Medium
C0235,Initial Review,2026-05-17 20:45:42.896719,Customer Service,Completed,Medium
C0235,Technical Assessment,2026-05-18 09:59:36.284322,Technical,Completed,Medium
C0235,Quality Review,2026-05-21 12:49:19.211979,Quality,Completed,Medium
C0235,Technical Assessment,2026-05-22 05:57:01.047946,Technical,Completed,Medium
C0235,Quality Review,2026-05-23 04:18:22.373646,Quality,Completed,Medium
C0235,Decision,2026-05-23 11:33:18.578542,Quality,Completed,Medium
C0235,Customer Notification,2026-05-23 13:50:31.306198,Customer Service,Completed,Medium
C0235,Case Closed,2026-05-23 17:15:09.528260,Customer Service,Completed,Medium
C0236,Claim Received,2026-06-28 17:00:00.000000,Customer Service,Completed,High
C0236,Initial Review,2026-06-28 18:11:27.123480,Customer Service,Completed,High
C0236,Technical Assessment,2026-06-29 02:44:05.458156,Technical,Completed,High
C0236,Quality Review,2026-06-30 04:49:43.218609,Quality,Completed,High
C0236,Decision,2026-06-30 10:38:13.740501,Quality,Completed,High
C0236,Customer Notification,2026-06-30 11:53:26.882060,Customer Service,Completed,High
C0236,Case Closed,2026-06-30 15:50:54.565805,Customer Service,Completed,High
C0237,Claim Received,2026-06-17 11:00:00.000000,Customer Service,Completed,Low
C0237,Initial Review,2026-06-17 16:19:35.761514,Customer Service,Completed,Low
C0237,Technical Assessment,2026-06-18 03:12:45.838400,Technical,Completed,Low
C0237,Quality Review,2026-06-19 12:22:41.231318,Quality,Completed,Low
